node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,views,partner,mature,days,clustering_coef
646,717,0.17227294569918308,0.45492535861429817,0.0912287667267021,0.18968797188570016,0.011013771906975736,117655872,True,True,2319,0.010358959974443483
2425,672,0.16146083613647286,0.4586687444223244,0.06500215891182634,0.2280464485202202,0.009183652535826538,32607282,True,False,1967,0.017976900149031298
1725,568,0.13647284959154254,0.43852180001041724,0.06821400626028475,0.1371932217681081,0.008601677997926976,7944196,True,False,1592,0.007743994833196711
912,474,0.11388755406054782,0.4374701889792172,0.06045682423919177,0.1303253559636286,0.007047205208982866,83801570,True,False,1977,0.013478916334377035
1276,438,0.10523786641037963,0.4160206814237938,0.04804621044982298,0.10543987279396332,0.006618869316784872,17049356,True,False,1160,0.010062380489639823
1916,431,0.1035559827006247,0.451445614588902,0.048234466546782116,0.13868704355173894,0.006223776367800514,16101611,True,False,2248,0.023752225759456104
907,413,0.09923113887554061,0.4485695220403866,0.03156960872652982,0.17590724481905728,0.005465076318810901,4601425,True,False,1289,0.04048050024683232
208,382,0.09178279673234023,0.4356656007050954,0.036341216989318414,0.11546754190238759,0.00542801882641722,5567163,True,False,1089,0.02092866663918319
2614,375,0.0901009130225853,0.4210839905251641,0.03184489915156129,0.11100003586486777,0.005249018993972793,9908922,True,True,2681,0.016655971479500892
342,366,0.08793849111004325,0.4112040485343585,0.03954225434249119,0.0848847294355209,0.005895390623906766,19442373,True,False,1155,0.008309005165057264
1456,336,0.08073041806823643,0.423393977602631,0.021619783127739857,0.12787166069122352,0.004278382176128994,9234019,True,True,2655,0.041862117981520966
2273,330,0.07928880345987506,0.4109514144680871,0.012637579013407146,0.13348949016835657,0.004336494944834187,5986060,True,False,1919,0.031445150594086764
319,297,0.07135992311388756,0.4256842929248344,0.012012616332221646,0.1354196777534895,0.0037534242628675077,5664045,True,False,1864,0.045272545272545275
3184,285,0.06847669389716483,0.4508370606263018,0.024244258792057747,0.13646837977875043,0.0036944059436789436,3012655,True,False,1564,0.06081047689646652
459,265,0.06367131186929362,0.40927508807825197,0.011671961510664358,0.11499747837833249,0.003304574317735019,5832967,True,False,2442,0.05428816466552316
3205,261,0.06271023546371937,0.370748407731671,0.013437938082737194,0.053357966276228984,0.003929350990304283,40825689,True,False,1795,0.003713527851458886
1749,260,0.06246996636232581,0.3843470133782167,0.019106241274616395,0.07131423838077065,0.003847495302178569,3100592,True,False,1960,0.01963171963171963
2824,245,0.058865929841422394,0.3813885311883815,0.013248156235994023,0.05893095942832101,0.0036397981435167563,104155193,True,True,2735,0.009635329541652726
3369,237,0.05694377703027391,0.3739611921072809,0.016330244327263974,0.04930831382771754,0.0035916327762989166,15837376,True,False,1749,0.005721232925695487
3948,235,0.056463238827486786,0.407281460695691,0.014520546143522581,0.0941656081827639,0.0032159959987513756,25748189,True,True,2492,0.03869794508092381
3534,234,0.056222969726093225,0.38866468271308724,0.015213265639083665,0.051623904666022104,0.0035514485731941996,19352278,True,False,1149,0.017387476614944428
2243,226,0.05430081691494474,0.40177710618633883,0.018918216428287598,0.06657164220271786,0.003272382474888196,5803063,True,True,1191,0.03264503441494592
1798,215,0.05165785679961557,0.391241130210113,0.013037655695700288,0.06822356186817179,0.0030033405719900068,2269731,True,True,684,0.02469028472071289
2777,206,0.049495434887073524,0.4246932818725226,0.008875747353428508,0.11891082247676543,0.0024939650845487524,1239681,True,False,1246,0.10234430499644802
97,203,0.04877462758289284,0.4033924528792179,0.0051089064599243,0.09971626824631417,0.0025430870238238017,5599519,True,False,1714,0.05813783348778227
3104,198,0.04757328207592504,0.3650160539968475,0.011239985886149327,0.04165077414226158,0.003006568356668398,15859388,True,False,2412,0.010613751730503
1326,192,0.04613166746756367,0.3834656519869424,0.008302117096919075,0.052080759083256954,0.002546270242707529,2824773,True,False,969,0.03697643979057592
2580,189,0.04541086016338299,0.40318982456252145,0.006179129369008909,0.09790072221594626,0.002289433781800515,1204578,True,False,1464,0.08837104581785434
3347,187,0.04493032196059587,0.37274556642475515,0.010343481902672038,0.04441587893848272,0.0028041564598914833,6999418,True,False,2617,0.010292680121902133
1495,176,0.0422873618452667,0.4068273201921276,0.010526674518250826,0.06794805084373116,0.002390331514827294,1745692,True,False,2285,0.05006493506493506
2535,176,0.0422873618452667,0.42055449163736125,0.006201607115206844,0.1083351769222144,0.002124047985890698,1328537,True,False,1363,0.11727272727272728
297,169,0.040605478135511776,0.3726763407647264,0.009762401429391745,0.03632410633892154,0.0025615824231516337,7080776,True,False,1963,0.02007607776838546
1300,167,0.04012493993272465,0.41276884847221423,0.016939890836091504,0.045982145612753,0.0026298756324384873,544307,True,False,1987,0.028208642955053747
240,163,0.03916386352715041,0.3707826601714097,0.008012291893929234,0.05007326889245667,0.0023649458569171577,5545047,True,False,1617,0.02893281829887147
3183,163,0.03916386352715041,0.37779831626615257,0.005836041561167618,0.046422742411248115,0.002206818000307743,8394479,True,True,2360,0.036961296674998104
2457,156,0.03748197981739548,0.3745894636639293,0.007577109818354018,0.03487158705583517,0.0023627115080197677,35930099,True,False,1806,0.016459884201819687
3237,152,0.036520903411821244,0.3584629790724668,0.0029859958421246382,0.03792236817818987,0.0022314735538023103,6231218,True,True,1968,0.013332171488323458
3972,146,0.035079288803459875,0.398189454677581,0.010070206746546915,0.038087767323667754,0.002147241899733497,3246495,True,False,847,0.03183750590458195
895,145,0.034839019702066314,0.3799083220082676,0.004573979837443034,0.062445012671826824,0.001833628229629098,2088099,True,False,3059,0.07988505747126437
3981,143,0.03435848149927919,0.37476435836169003,0.010939394664165707,0.03183270737973065,0.0022640236372944962,11864101,True,True,2438,0.015364916773367477
1180,141,0.033877943296492075,0.39166112166442263,0.005816114868536213,0.045265653889578046,0.0019002561321519406,8898857,True,True,2187,0.05268490374873354
2371,140,0.03363767419509851,0.3600710132509724,0.011031598542532889,0.028568315889286166,0.0023607383914965607,6586869,True,False,2356,0.009146968139773896
2964,139,0.03339740509370495,0.3870155750911609,0.0027240737726942593,0.07236851288619599,0.0016860025421547564,1879174,True,False,2398,0.10655823167552914
429,137,0.03291686689091783,0.3935429999701254,0.004489499793837042,0.06501938268208765,0.0017234020017778237,2614335,True,False,2629,0.10830828681837698
1779,137,0.03291686689091783,0.4075296013094373,0.005700491147809754,0.08311062147189655,0.001713801008228791,2474219,True,True,1452,0.12655646200085874
203,136,0.03267659778952427,0.3687047784745373,0.009046703946569909,0.032161991692573014,0.002227465468342566,7192005,True,False,1736,0.011655773420479304
1214,135,0.032436328688130706,0.3761694173488929,0.007151257070472691,0.034322371827061236,0.0019863555956934303,1456857,True,True,1014,0.018352681039248205
2276,127,0.03051417587698222,0.4004141987124951,0.006035410372554969,0.054835529148178803,0.0017200893592321355,1244059,True,False,1181,0.06836645419322585
3579,126,0.03027390677558866,0.4235280195963844,0.004634684376489108,0.09317061858408593,0.0015138580924530288,266354,True,True,1602,0.17625396825396825
2698,122,0.029312830370014416,0.39834754478365647,0.0031252470642243505,0.07733163337606837,0.0014990587273325956,1597719,True,False,2990,0.11285733640428126
